exp_name,num_elements_in_cluster,mean_of_which_cluster,distance_to_real_loc,point_with_the_lowest_sum_of_distances
EXP_13,23,"{'x': 3.5380516927964925, 'y': 1.0861735183144707, 'z': -0.04002848477911001}",0.4174710169580637,0.5739465306106484
EXP_13,35,"{'x': 3.4907766438247196, 'y': 0.9755711143356716, 'z': 0.35464906182184786}",0.633104383178635,0.5739465306106484
EXP_13,7,"{'x': 3.2347885178894566, 'y': 0.764969155839473, 'z': 0.35823833658590604}",0.8595715677010263,0.5739465306106484
EXP_13,94,"{'x': 3.4511371694821618, 'y': 0.6347572517576501, 'z': 0.09779511871440703}",0.8720820431587845,0.5739465306106484
EXP_13,4,"{'x': 3.1167668944741163, 'y': 0.5749296380765143, 'z': 0.3184060207634815}",1.050728704280986,0.5739465306106484
EXP_13,19,"{'x': 3.298425175408115, 'y': 0.7236901249310241, 'z': -0.35404190682472986}",0.8766984943525339,0.5739465306106484
EXP_13,5,"{'x': 3.5447388502757846, 'y': 1.627775042746728, 'z': -0.22027375780411354}",0.25857884677598825,0.5739465306106484
EXP_13,10,"{'x': 3.722617418772124, 'y': 1.4066653927264041, 'z': 0.17577241707818264}",0.298598878095682,0.5739465306106484
EXP_13,45,"{'x': 3.7148533893736366, 'y': 1.0542365848501722, 'z': 0.5662339634809469}",0.7519987300521193,0.5739465306106484
EXP_13,6,"{'x': 3.216379257764029, 'y': 1.7574333287069657, 'z': -0.7619881481258886}",0.852835107157298,0.5739465306106484
EXP_13,4,"{'x': 3.3820818432807913, 'y': 1.6004595599180031, 'z': -0.47013881617497705}",0.49496936268823755,0.5739465306106484
EXP_13,4,"{'x': 3.2303759868045043, 'y': 1.029874451290241, 'z': -0.39831670321516555}",0.672548184147426,0.5739465306106484
EXP_13,21,"{'x': 3.7579216374017244, 'y': 0.9389797685112532, 'z': -0.04547100464527816}",0.6191152235246683,0.5739465306106484
EXP_13,3,"{'x': 3.7215961277965133, 'y': 0.858176532805207, 'z': -0.3409101292101598}",0.7597543089709989,0.5739465306106484
EXP_13,8,"{'x': 3.728277448817269, 'y': 0.9619078648468518, 'z': 0.16890417522370235}",0.6084403914928725,0.5739465306106484
EXP_13,8,"{'x': 3.575579393657568, 'y': 0.9720844716804324, 'z': -0.2667097652354459}",0.5962572096000182,0.5739465306106484
EXP_13,5,"{'x': 3.7868757845315186, 'y': 0.7413158582772403, 'z': 0.20557535834919496}",0.8367847154435841,0.5739465306106484
EXP_13,3,"{'x': 3.338219825091119, 'y': 1.0755600950198791, 'z': 0.01215841039724914}",0.4543604736329956,0.5739465306106484
EXP_13,4,"{'x': 3.541890437011257, 'y': 1.1232664315415883, 'z': 0.8642211111730609}",0.9436631496461012,0.5739465306106484
EXP_13,4,"{'x': 3.7160440099455094, 'y': 0.9975178659379071, 'z': 0.8254836415481203}",0.9902588045556576,0.5739465306106484
EXP_13,4,"{'x': 3.408293295227356, 'y': 1.1540061265819341, 'z': 0.705133008195949}",0.7907533749532784,0.5739465306106484
EXP_13,4,"{'x': 3.983242457684745, 'y': 0.9335493928777818, 'z': 0.5072946793428144}",0.9009760152190512,0.5739465306106484
