exp_name,num_elements_in_cluster,mean_of_which_cluster,distance_to_real_loc,point_with_the_lowest_sum_of_distances
EXP_22,6,"{'x': 3.795292745323055, 'y': 4.464248491068332, 'z': 0.3639106470291493}",0.793918723799861,0.6411219618762096
EXP_22,36,"{'x': 3.6909727269373187, 'y': 4.037633455568241, 'z': 0.4696669121138246}",1.0435098705810117,0.6411219618762096
EXP_22,181,"{'x': 3.9022643878784415, 'y': 4.675006263355419, 'z': 0.023492521292868402}",0.6232355413485339,0.6411219618762096
EXP_22,23,"{'x': 3.9222526196335488, 'y': 4.107334326696196, 'z': 0.3300270671182467}",0.7725610526036113,0.6411219618762096
EXP_22,33,"{'x': 3.4394919395124766, 'y': 4.546284165056195, 'z': -0.32684246174929055}",1.1106764515375307,0.6411219618762096
EXP_22,4,"{'x': 3.457603437451559, 'y': 4.498095847696012, 'z': -0.012566331919096556}",1.042477879861247,0.6411219618762096
EXP_22,6,"{'x': 3.9155953928079383, 'y': 4.306473530606291, 'z': 0.35690838390274493}",0.7115779788610663,0.6411219618762096
EXP_22,4,"{'x': 3.569317813208102, 'y': 4.30585416986328, 'z': -0.18129902374486132}",0.9678569057458853,0.6411219618762096
EXP_22,4,"{'x': 4.042530397443192, 'y': 4.173756256645672, 'z': 0.11630214169590393}",0.5737929766039312,0.6411219618762096
EXP_22,5,"{'x': 3.7309870788034387, 'y': 4.520358786581073, 'z': -0.3622185812151908}",0.8502740734610225,0.6411219618762096
EXP_22,4,"{'x': 4.204016248163469, 'y': 4.618718392239373, 'z': 0.006707314788786264}",0.31898366729348393,0.6411219618762096
