exp_name,num_elements_in_cluster,mean_of_which_cluster,distance_to_real_loc,point_with_the_lowest_sum_of_distances
EXP_9,17,"{'x': 2.0202363066753954, 'y': 4.2894497274364785, 'z': 0.5778607562605808}",1.0896461856951547,0.6600259237333032
EXP_9,8,"{'x': 2.4218652638530567, 'y': 4.0354037542124885, 'z': 0.5805460984871189}",0.7935571939060222,0.6600259237333032
EXP_9,26,"{'x': 2.040518225296546, 'y': 3.8929211025468984, 'z': 0.5680354670092365}",0.8295388236845819,0.6600259237333032
EXP_9,4,"{'x': 2.4320391690970897, 'y': 3.358442245460944, 'z': 0.5662944627808897}",0.5876820994381231,0.6600259237333032
EXP_9,6,"{'x': 2.234209578833825, 'y': 3.287943592188801, 'z': 0.5694916209424598}",0.6632995552538837,0.6600259237333032
EXP_9,5,"{'x': 2.0545325353821804, 'y': 3.9094237061147394, 'z': 0.005467937015890781}",0.6050693018159161,0.6600259237333032
EXP_9,4,"{'x': 1.9959125718275657, 'y': 4.19674728508787, 'z': 0.35606196315871724}",0.9307603934418353,0.6600259237333032
EXP_9,4,"{'x': 1.7003992487975235, 'y': 4.115867833126978, 'z': 1.552121829732478}",1.8514068650623503,0.6600259237333032
EXP_9,6,"{'x': 2.187004179843267, 'y': 3.6475906107496496, 'z': 0.5499771251901134}",0.6498113264633052,0.6600259237333032
EXP_9,5,"{'x': 2.2093945113524214, 'y': 4.083754068595216, 'z': 0.6410646990436796}",0.9144834662256065,0.6600259237333032
EXP_9,8,"{'x': 2.231240995438762, 'y': 3.122007836815234, 'z': 0.5810267570674652}",0.7434369105714352,0.6600259237333032
EXP_9,4,"{'x': 2.2432418252787345, 'y': 2.7907533878757333, 'z': 1.3183538803772457}",1.5189106096146674,0.6600259237333032
EXP_9,6,"{'x': 1.5303994870832902, 'y': 3.928998906232564, 'z': 0.6034885740523068}",1.2199907417681495,0.6600259237333032
