exp_name,num_elements_in_cluster,mean_of_which_cluster,distance_to_real_loc,point_with_the_lowest_sum_of_distances
EXP_44,93,"{'x': 8.404748357253709, 'y': 2.151970967463661, 'z': -0.13852638179466356}",0.38648200475571937,1.114869467695658
EXP_44,4,"{'x': 7.7426629840045536, 'y': 2.274417987335656, 'z': -1.3872087566427667}",1.5964718882586062,1.114869467695658
EXP_44,4,"{'x': 7.856151182425956, 'y': 2.2277464574472754, 'z': -1.056823218647681}",1.2670643117063947,1.114869467695658
EXP_44,8,"{'x': 8.152453484533712, 'y': 1.9077303026392913, 'z': -0.016778366788580377}",0.6869190490880276,1.114869467695658
EXP_44,4,"{'x': 8.351424477448527, 'y': 2.2469859105818677, 'z': -0.9323904576064012}",0.9774767107200049,1.114869467695658
EXP_44,4,"{'x': 8.522298573102809, 'y': 1.731815200278807, 'z': -0.06572149349181333}",0.7713267919630433,1.114869467695658
EXP_44,9,"{'x': 7.912067769916488, 'y': 1.8769904127285524, 'z': -1.7747469695966815}",1.9706129757007083,1.114869467695658
EXP_44,5,"{'x': 7.967053761025406, 'y': 2.109363761527964, 'z': -1.4388709854984474}",1.5833458181963913,1.114869467695658
EXP_44,4,"{'x': 7.640737077421378, 'y': 2.06688979114796, 'z': -1.711925290714146}",1.963816109008173,1.114869467695658
EXP_44,5,"{'x': 8.046167924224074, 'y': 2.168425558122643, 'z': -0.049123535292661835}",0.5641841986443783,1.114869467695658
