exp_name,num_elements_in_cluster,mean_of_which_cluster,distance_to_real_loc
EXP_16,41,"{'x': 2.666535613867517, 'y': 4.486760561995901, 'z': 0.2110739882511227}",0.8599184263638033
EXP_16,9,"{'x': 3.0284100961273275, 'y': 4.515692160109644, 'z': 0.3203245654903589}",0.5703026740249426
EXP_16,4,"{'x': 2.657431724484553, 'y': 4.4333272489018425, 'z': -0.22242598460071702}",0.8740053832786158
