exp_name,num_elements_in_cluster,mean_of_which_cluster,distance_to_real_loc
EXP_9,6,"{'x': 2.049395477900051, 'y': 3.779906702640568, 'z': 0.49354988952166695}",0.724518198529202
EXP_9,8,"{'x': 2.0597529773433916, 'y': 3.7819237902705245, 'z': 1.5624572948469482}",1.6476194645609161
EXP_9,5,"{'x': 1.873723611807088, 'y': 3.7997254561432974, 'z': 1.3748512311569927}",1.5402667918253643
EXP_9,25,"{'x': 1.9728327999036452, 'y': 3.602251154585771, 'z': 1.176332148801943}",1.2930919611535754
