exp_name,num_elements_in_cluster,mean_of_which_cluster,distance_to_real_loc
EXP_32,6,"{'x': 6.335653568761265, 'y': 2.3935153713759765, 'z': -1.4535576180448124}",1.466727547978833
EXP_32,6,"{'x': 6.469850893811255, 'y': 2.3448281345543207, 'z': -0.49796635110521986}",0.5224911960980778
EXP_32,6,"{'x': 6.523518309588944, 'y': 2.229707730663454, 'z': -0.26387294569111563}",0.37849379123045085
EXP_32,5,"{'x': 6.534562165535353, 'y': 2.5160986094934605, 'z': -0.7969453659151051}",0.7978132488245605
EXP_32,5,"{'x': 6.796599000459915, 'y': 2.3837773584399566, 'z': -0.28079556214536217}",0.42464413336345513
EXP_32,15,"{'x': 6.633183513122193, 'y': 2.3675035246213154, 'z': -0.5731482307747704}",0.6031103547444697
EXP_32,5,"{'x': 6.643269457296341, 'y': 2.592348494101424, 'z': -0.23885815949455394}",0.29347468374631563
