exp_name,num_elements_in_cluster,mean_of_which_cluster,distance_to_real_loc
EXP_17,9,"{'x': 3.0781627315381654, 'y': 5.312872471889338, 'z': 0.7012915541150804}",0.8394899284684719
EXP_17,45,"{'x': 3.1889389416966645, 'y': 5.315904363690739, 'z': 0.4880716098914515}",0.6073858987497158
EXP_17,8,"{'x': 3.118531945349606, 'y': 5.285561489418774, 'z': 0.280676379528788}",0.5199058568625671
