exp_name,num_elements_in_cluster,mean_of_which_cluster,distance_to_real_loc
EXP_36,54,"{'x': 7.478732439048293, 'y': 0.6510141895310896, 'z': 0.14220280309744998}",0.20850786555907191
EXP_36,5,"{'x': 7.55063522695644, 'y': 0.8012882081895512, 'z': 0.6568982949848621}",0.7244719870360758
