exp_name,num_elements_in_cluster,mean_of_which_cluster,distance_to_real_loc
EXP_29,10,"{'x': 5.083748405212345, 'y': 4.9085064811050145, 'z': 0.5973985580023573}",0.9381176365467178
EXP_29,46,"{'x': 5.042259035251196, 'y': 4.952122696589193, 'z': 0.43346316866894247}",0.8352280826217473
EXP_29,8,"{'x': 4.918919710623461, 'y': 4.831888366166686, 'z': 0.2892330759598829}",0.9314888405128642
