exp_name,num_elements_in_cluster,mean_of_which_cluster,distance_to_real_loc
EXP_13,51,"{'x': 3.5717744990749636, 'y': 0.8763937323697522, 'z': 0.4363549700122504}",0.7645110594360294
EXP_13,4,"{'x': 3.6250991279186957, 'y': 1.0172918789176817, 'z': 0.7441380834921042}",0.8957310478039712
EXP_13,3,"{'x': 3.586093120540951, 'y': 1.032814385290717, 'z': 0.8540407836966755}",0.9772435980859634
