exp_name,num_elements_in_cluster,mean_of_which_cluster,distance_to_real_loc
EXP_30,9,"{'x': 6.732126651184561, 'y': 0.893192513064638, 'z': 0.07397802954646361}",0.46255015944219496
EXP_30,45,"{'x': 6.831136639517174, 'y': 0.660207141150574, 'z': 0.21938142121592677}",0.42828449656741036
EXP_30,8,"{'x': 6.782259613819694, 'y': 0.7664862769779879, 'z': 0.48824136626185793}",0.6237425590738539
