exp_name,num_elements_in_cluster,mean_of_which_cluster,distance_to_real_loc
EXP_28,7,"{'x': 5.41292412690427, 'y': 4.899336801684798, 'z': 0.3696833717974127}",0.5510943567121698
EXP_28,29,"{'x': 5.317346723103555, 'y': 5.26266366332887, 'z': 0.5644246938522308}",0.9662494191460088
EXP_28,3,"{'x': 5.157813647721866, 'y': 5.342443889592871, 'z': 0.7004127236549484}",1.1477363634563469
