exp_name,num_elements_in_cluster,mean_of_which_cluster,distance_to_real_loc
EXP_21,28,"{'x': 4.316020333244696, 'y': 3.3584465811764104, 'z': -0.6602428483280864}",0.6998361236746786
EXP_21,6,"{'x': 4.270237219504218, 'y': 3.2746495051759887, 'z': -0.45807610010953176}",0.5598828538185466
EXP_21,8,"{'x': 4.402540573270368, 'y': 3.4358135072593576, 'z': -0.8276245587828392}",0.8357928272006169
EXP_21,8,"{'x': 4.392754836005907, 'y': 3.2404876797555118, 'z': -0.8091721322624895}",0.8565259657476825
