exp_name,num_elements_in_cluster,mean_of_which_cluster,distance_to_real_loc
EXP_8,5,"{'x': 2.555683582385881, 'y': 2.06334805654949, 'z': 0.43896811551619963}",0.6217156745651504
EXP_8,37,"{'x': 2.4766679434177448, 'y': 1.8597775281290785, 'z': 0.6263374878805674}",0.8959077073002554
EXP_8,6,"{'x': 2.5354439377459066, 'y': 2.182187352431131, 'z': 0.759143300135032}",0.8237006798588915
