exp_name,num_elements_in_cluster,mean_of_which_cluster,distance_to_real_loc
EXP_40,47,"{'x': 7.401009887250967, 'y': 4.427373911807042, 'z': 0.2240395520108799}",0.25543641087362645
EXP_40,5,"{'x': 7.347382577998866, 'y': 4.148848140718808, 'z': -0.6995729373891101}",0.7975389394882235
